Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
547_R1	(0.0, 7.346481404567902e-06)	(1.0, 2.7345236339224968e-05)	(2.0, 0.00016162259090049386)	(3.0, 0.0005473128646403087)	(4.0, 0.001135031377005741)	(5.0, 0.0021276226423340263)	(6.0, 0.004011586984749884)	(7.0, 0.0066248936754970105)	(8.0, 0.010377721259663781)	(9.0, 0.016057367661106388)	(10.0, 0.024365013716105256)	(11.0, 0.03611407817128838)	(12.0, 0.053235461222489684)	(13.0, 0.07807432298918958)	(14.0, 0.1143790015391409)	(15.0, 0.16479994410796947)	(16.0, 0.2305113633068387)	(17.0, 0.3112467451159051)	(18.0, 0.4069705815417132)	(19.0, 0.5193456262088303)	(20.0, 0.650872947897656)	(21.0, 0.8032295850577107)	(22.0, 0.9753176468568674)	(23.0, 1.168690914112192)	(24.0, 1.3810470811790643)	(25.0, 1.6149202760042045)	(26.0, 1.8666041987190078)	(27.0, 2.107796121574521)	(28.0, 2.322965174743631)	(29.0, 2.5129096758723017)	(30.0, 2.671747134044753)	(31.0, 2.802802648372263)	(32.0, 2.906369669973159)	(33.0, 2.9826290039175642)	(34.0, 3.043668469080984)	(35.0, 3.084081871425368)	(36.0, 3.0999396596749835)	(37.0, 3.0926654186708937)	(38.0, 3.062135074504933)	(39.0, 3.0053161629084375)	(40.0, 2.9188350163652874)	(41.0, 2.809534066028126)	(42.0, 2.6748171469961504)	(43.0, 2.523930214254865)	(44.0, 2.3635777483616502)	(45.0, 2.191350919691518)	(46.0, 2.019890982052452)	(47.0, 1.8598846170609633)	(48.0, 1.7052905681753616)	(49.0, 1.5597114682488766)	(50.0, 1.426427113090792)	(51.0, 1.3068076214830593)	(52.0, 1.2061351135555631)	(53.0, 1.1205106483717566)	(54.0, 1.0477678301930045)	(55.0, 0.9888119087834912)	(56.0, 0.9433473923356109)	(57.0, 0.9129039815329375)	(58.0, 0.9000227426657393)	(59.0, 0.9036008872476197)	(60.0, 0.9288001347409992)	(61.0, 0.9713178958699359)	(62.0, 1.0221971772508383)	(63.0, 1.0764338006336283)	(64.0, 1.1297321150859125)	(65.0, 1.17828909206726)	(66.0, 1.2175568514503872)	(67.0, 1.2441584606163274)	(68.0, 1.2499164694860854)	(69.0, 1.2317788231739188)	(70.0, 1.194184837137466)	(71.0, 1.1338992025937258)	(72.0, 1.0523014254953345)	(73.0, 0.9527533373605929)	(74.0, 0.8399264840870948)	(75.0, 0.719436026295065)	(76.0, 0.5980925603843937)	(77.0, 0.48362213596555154)	(78.0, 0.3780038135013578)	(79.0, 0.283071356377964)	(80.0, 0.2029118570834445)	(81.0, 0.14057043215999293)	(82.0, 0.0939276217223913)	(83.0, 0.05992116743850229)	(84.0, 0.03709116019809591)	(85.0, 0.02425971414930645)	(86.0, 0.01625817148616458)	(87.0, 0.010215282393051668)	(88.0, 0.006076356397289274)	(89.0, 0.002734523633922497)	(90.0, 0.0008815777685481483)	(91.0, 0.0004028320636838066)	(92.0, 0.000176723691565439)	(93.0, 7.142412476663238e-05)	(94.0, 2.938592561827161e-05)	(95.0, 8.162757116186559e-06)	(96.0, 2.8569649906652954e-06)	(97.0, 8.162757116186558e-07)	(98.0, 8.162757116186558e-07)	(99.0, 4.081378558093279e-07)	(100.0, 0.0)
547_R2	(0.0, 4.897637818671131e-06)	(1.0, 3.2650918791140874e-05)	(2.0, 0.00017672309795704996)	(3.0, 0.0005873084017556465)	(4.0, 0.0012517545991553632)	(5.0, 0.0023443359692039145)	(6.0, 0.004575618132093504)	(7.0, 0.00765868113894698)	(8.0, 0.01198247905986381)	(9.0, 0.01837185573080519)	(10.0, 0.027172910890957212)	(11.0, 0.03927864716925758)	(12.0, 0.05598285722280526)	(13.0, 0.08005270641914941)	(14.0, 0.11478552941971042)	(15.0, 0.16331459001898307)	(16.0, 0.22819767956776846)	(17.0, 0.3086466865137453)	(18.0, 0.4037894231887054)	(19.0, 0.5144286940584257)	(20.0, 0.6443601684323766)	(21.0, 0.7975917465921705)	(22.0, 0.9721121319402731)	(23.0, 1.1644611433577934)	(24.0, 1.377772452775711)	(25.0, 1.611816279353033)	(26.0, 1.85960899969682)	(27.0, 2.100065874861207)	(28.0, 2.315962320774413)	(29.0, 2.505829862363807)	(30.0, 2.6648333066929046)	(31.0, 2.799213468752148)	(32.0, 2.9074263682192023)	(33.0, 2.9889936691337757)	(34.0, 3.052475217993451)	(35.0, 3.0929448074256154)	(36.0, 3.109247819314517)	(37.0, 3.1028078337194493)	(38.0, 3.072980811267257)	(39.0, 3.014296906787455)	(40.0, 2.92759484075649)	(41.0, 2.817626954404412)	(42.0, 2.682843145361613)	(43.0, 2.5305670147129447)	(44.0, 2.365256637282853)	(45.0, 2.19258102884645)	(46.0, 2.021969366614132)	(47.0, 1.8595996125576675)	(48.0, 1.7036988217866977)	(49.0, 1.5593531911759129)	(50.0, 1.4267218939544195)	(51.0, 1.3056918763159036)	(52.0, 1.2043507708449301)	(53.0, 1.1182041785698993)	(54.0, 1.046048504996872)	(55.0, 0.9889012343826779)	(56.0, 0.9440380556906806)	(57.0, 0.9138926867802748)	(58.0, 0.9016563468268098)	(59.0, 0.9061062589215574)	(60.0, 0.9297871540478021)	(61.0, 0.9702926594906368)	(62.0, 1.020254279151871)	(63.0, 1.0751221074979587)	(64.0, 1.129044691745043)	(65.0, 1.1765134137565734)	(66.0, 1.214957829950717)	(67.0, 1.2378734691677944)	(68.0, 1.240614105663826)	(69.0, 1.222396117387824)	(70.0, 1.1853201828275137)	(71.0, 1.1256559345110073)	(72.0, 1.0434331664017016)	(73.0, 0.9442584493925207)	(74.0, 0.832673526287312)	(75.0, 0.715762830190783)	(76.0, 0.5973489674204071)	(77.0, 0.4842012897145574)	(78.0, 0.38096112517939434)	(79.0, 0.2882390459963125)	(80.0, 0.2088165023098321)	(81.0, 0.14637815030553342)	(82.0, 0.0994693915512711)	(83.0, 0.0649385961107303)	(84.0, 0.04153686634014986)	(85.0, 0.027336981757882694)	(86.0, 0.018297166754070456)	(87.0, 0.011704946250139113)	(88.0, 0.006972603707848133)	(89.0, 0.003330393716696369)	(90.0, 0.001313791344858531)	(91.0, 0.0005893490841800928)	(92.0, 0.0002640643057233518)	(93.0, 0.00012162467249699975)	(94.0, 4.9384514671600565e-05)	(95.0, 1.918241478979526e-05)	(96.0, 8.162729697785218e-06)	(97.0, 2.0406824244463046e-06)	(98.0, 0.0)	(99.0, 4.081364848892609e-07)	(100.0, 4.081364848892609e-07)
548_R1	(0.0, 5.865089754626099e-05)	(1.0, 0.00015177205943988587)	(2.0, 0.0007629761496588162)	(3.0, 0.0025399954489990395)	(4.0, 0.0057313245496960295)	(5.0, 0.011496090400624577)	(6.0, 0.022564132145472933)	(7.0, 0.03891384155882932)	(8.0, 0.061086967720660516)	(9.0, 0.0920788222582852)	(10.0, 0.1319969318172049)	(11.0, 0.17982262291372134)	(12.0, 0.23603436339623826)	(13.0, 0.3014491499779439)	(14.0, 0.3777591125012037)	(15.0, 0.4666692428473185)	(16.0, 0.5686739577929723)	(17.0, 0.6777275845568832)	(18.0, 0.7892280856078996)	(19.0, 0.9067588249934749)	(20.0, 1.0390639312635765)	(21.0, 1.191096832853076)	(22.0, 1.3625148850447295)	(23.0, 1.5514042164449224)	(24.0, 1.7528947446310852)	(25.0, 1.9703979968104923)	(26.0, 2.200039412374188)	(27.0, 2.417921837461416)	(28.0, 2.6153628813090997)	(29.0, 2.790820642689641)	(30.0, 2.9350997927272133)	(31.0, 3.0524545794201505)	(32.0, 3.145725969928543)	(33.0, 3.2149592386294445)	(34.0, 3.2610835392155617)	(35.0, 3.2767592777886936)	(36.0, 3.2659762588266577)	(37.0, 3.232764416368751)	(38.0, 3.174103229191342)	(39.0, 3.0873117338986966)	(40.0, 2.968162435533467)	(41.0, 2.829605863859115)	(42.0, 2.676040836191609)	(43.0, 2.5120380066870975)	(44.0, 2.3510232860681013)	(45.0, 2.200161344503297)	(46.0, 2.0745357522932233)	(47.0, 1.9838907901354768)	(48.0, 1.9189225735456144)	(49.0, 1.8701044475248285)	(50.0, 1.824541960799417)	(51.0, 1.7820293207464117)	(52.0, 1.7370883277423679)	(53.0, 1.6714626037221187)	(54.0, 1.5816320658697733)	(55.0, 1.4688875484129074)	(56.0, 1.3404333366001198)	(57.0, 1.197711522236868)	(58.0, 1.0482227319488269)	(59.0, 0.9065411992946849)	(60.0, 0.7813585757055522)	(61.0, 0.6744657714828193)	(62.0, 0.5858416928826318)	(63.0, 0.5144002693372691)	(64.0, 0.4583330981723881)	(65.0, 0.4142127032524346)	(66.0, 0.38135739651382256)	(67.0, 0.3557156356918432)	(68.0, 0.3321148232081622)	(69.0, 0.31107973025135144)	(70.0, 0.2898172364461596)	(71.0, 0.26601063133950925)	(72.0, 0.24079228883928933)	(73.0, 0.2134681733245356)	(74.0, 0.1839214974817131)	(75.0, 0.15460993971063305)	(76.0, 0.1264163503638339)	(77.0, 0.10145730656855531)	(78.0, 0.0798593707879234)	(79.0, 0.05961606494798718)	(80.0, 0.04182632165540286)	(81.0, 0.028347419332468718)	(82.0, 0.018748222434064005)	(83.0, 0.012131989605599828)	(84.0, 0.007752208107254917)	(85.0, 0.005307391746379195)	(86.0, 0.003849865494198868)	(87.0, 0.0025327927071951127)	(88.0, 0.0014312876927517373)	(89.0, 0.0006096606455466602)	(90.0, 0.00019756091805056333)	(91.0, 7.9744641400618e-05)	(92.0, 2.7782004100860465e-05)	(93.0, 7.202741803926788e-06)	(94.0, 3.601370901963394e-06)	(95.0, 1.028963114846684e-06)	(96.0, 5.14481557423342e-07)	(97.0, 5.14481557423342e-07)	(98.0, 5.14481557423342e-07)	(99.0, 0.0)	(100.0, 0.0)
548_R2	(0.0, 8.540359229631816e-05)	(1.0, 0.00020579178866582688)	(2.0, 0.0008895350065080366)	(3.0, 0.002770471954913694)	(4.0, 0.006105842369715083)	(5.0, 0.012051681623742486)	(6.0, 0.023163923732225474)	(7.0, 0.03955987001470357)	(8.0, 0.06235799884257553)	(9.0, 0.0944589454770862)	(10.0, 0.1356723525137197)	(11.0, 0.18500167321586172)	(12.0, 0.2417539037351801)	(13.0, 0.3077996914306473)	(14.0, 0.3855164459408251)	(15.0, 0.47582148416369163)	(16.0, 0.5770046763354337)	(17.0, 0.6829498904969031)	(18.0, 0.7926312545816004)	(19.0, 0.9088850939168127)	(20.0, 1.0393406245878538)	(21.0, 1.1887495789950173)	(22.0, 1.356534711171096)	(23.0, 1.5423708700899976)	(24.0, 1.743038957697517)	(25.0, 1.9567892293105231)	(26.0, 2.1808723066324402)	(27.0, 2.396478820179212)	(28.0, 2.5910215151970934)	(29.0, 2.7653837529389316)	(30.0, 2.914815344442849)	(31.0, 3.041074266063522)	(32.0, 3.143926429641344)	(33.0, 3.2198337598496773)	(34.0, 3.269777883520458)	(35.0, 3.289854415943225)	(36.0, 3.2835885704578223)	(37.0, 3.2547638290988714)	(38.0, 3.1953692320130838)	(39.0, 3.1053121728955597)	(40.0, 2.9886102219405277)	(41.0, 2.8504503611813097)	(42.0, 2.6956985374609097)	(43.0, 2.5285626783780715)	(44.0, 2.3636051253782613)	(45.0, 2.2131831608913903)	(46.0, 2.0871500957587776)	(47.0, 1.9953803344800822)	(48.0, 1.9293232282362387)	(49.0, 1.8790452073883472)	(50.0, 1.8324868731205903)	(51.0, 1.7879386101486272)	(52.0, 1.7393840955308122)	(53.0, 1.6688865169670313)	(54.0, 1.5736877500096915)	(55.0, 1.4597094533776516)	(56.0, 1.329775090411407)	(57.0, 1.1861061834696047)	(58.0, 1.0369256579478603)	(59.0, 0.8943999243920968)	(60.0, 0.7705585418087756)	(61.0, 0.6641760200963913)	(62.0, 0.5755960315420161)	(63.0, 0.505389133879726)	(64.0, 0.4507925723466821)	(65.0, 0.40848486747381807)	(66.0, 0.37574287941761336)	(67.0, 0.3494010159889158)	(68.0, 0.3266780011639069)	(69.0, 0.30595322460684315)	(70.0, 0.28494291194300553)	(71.0, 0.26150065481660956)	(72.0, 0.2364372728749985)	(73.0, 0.20902940798101202)	(74.0, 0.1799705784624539)	(75.0, 0.15201479293114467)	(76.0, 0.12467483932741791)	(77.0, 0.10026587527376418)	(78.0, 0.07879819035961678)	(79.0, 0.059100829307467156)	(80.0, 0.04219503386856948)	(81.0, 0.029126740808817806)	(82.0, 0.01933928333987108)	(83.0, 0.012605776014725225)	(84.0, 0.00830215523425112)	(85.0, 0.005713294532835019)	(86.0, 0.004093198676563297)	(87.0, 0.0026382507306959005)	(88.0, 0.0014873601525822637)	(89.0, 0.0006724246694655893)	(90.0, 0.00024952254375731507)	(91.0, 0.00010906964799288824)	(92.0, 4.218731667649451e-05)	(93.0, 1.7492302036595287e-05)	(94.0, 6.688233131639374e-06)	(95.0, 2.057917886658269e-06)	(96.0, 5.144794716645672e-07)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
549_R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 2.466779284303318e-06)	(3.0, 1.1276705299672312e-05)	(4.0, 2.1143822436885584e-05)	(5.0, 4.017326263008261e-05)	(6.0, 6.625064363557483e-05)	(7.0, 0.00010254753881889508)	(8.0, 0.00016950297653569942)	(9.0, 0.000288965573304103)	(10.0, 0.0005092137236883278)	(11.0, 0.000875706645927678)	(12.0, 0.0015822627123602711)	(13.0, 0.0029210190696557434)	(14.0, 0.0055072609507274654)	(15.0, 0.009921386281467945)	(16.0, 0.017134248908770848)	(17.0, 0.027451377066849168)	(18.0, 0.04136401223031988)	(19.0, 0.06036772743955204)	(20.0, 0.0846891139916609)	(21.0, 0.11497869682362136)	(22.0, 0.15165829519304924)	(23.0, 0.19410769030846256)	(24.0, 0.24271628089974068)	(25.0, 0.2990754920022998)	(26.0, 0.3620294613229236)	(27.0, 0.4264289633041491)	(28.0, 0.4902885930191528)	(29.0, 0.5530321813065295)	(30.0, 0.613716008891513)	(31.0, 0.6733232635174183)	(32.0, 0.7314994337613872)	(33.0, 0.7895152633518763)	(34.0, 0.8514240230500366)	(35.0, 0.9180097962712361)	(36.0, 0.991106457214834)	(37.0, 1.0774116640347542)	(38.0, 1.1831614347617154)	(39.0, 1.3127776474613522)	(40.0, 1.46932474679885)	(41.0, 1.657382837111079)	(42.0, 1.8767482329085639)	(43.0, 2.12592782793022)	(44.0, 2.3951126505505353)	(45.0, 2.664320731375531)	(46.0, 2.9177893507785093)	(47.0, 3.135660935520828)	(48.0, 3.2933466296965523)	(49.0, 3.376766409547919)	(50.0, 3.3791965395399983)	(51.0, 3.302487456533058)	(52.0, 3.1611480514832904)	(53.0, 2.968315333667772)	(54.0, 2.7447976435407235)	(55.0, 2.515016800810829)	(56.0, 2.2961313697826613)	(57.0, 2.1076835283435127)	(58.0, 1.9577875707505779)	(59.0, 1.8525107168521213)	(60.0, 1.7957765552983478)	(61.0, 1.7775918108115047)	(62.0, 1.7946178738288066)	(63.0, 1.8398596630940516)	(64.0, 1.9014163781486375)	(65.0, 1.9704495488169067)	(66.0, 2.0386091272214917)	(67.0, 2.095228054942984)	(68.0, 2.13387297160792)	(69.0, 2.1465049959257967)	(70.0, 2.127790246289869)	(71.0, 2.077171582978924)	(72.0, 1.9896312245316492)	(73.0, 1.8666192847701737)	(74.0, 1.7110638307049657)	(75.0, 1.5283646421893655)	(76.0, 1.329041123282764)	(77.0, 1.1226795306810045)	(78.0, 0.9173494042171241)	(79.0, 0.7221175673491004)	(80.0, 0.5462770824349852)	(81.0, 0.39679237218844776)	(82.0, 0.27649741361011215)	(83.0, 0.18447068843877074)	(84.0, 0.11776439542968103)	(85.0, 0.07230059602884903)	(86.0, 0.04285606130028278)	(87.0, 0.024497585072416252)	(88.0, 0.013323074914522223)	(89.0, 0.0067706043413313785)	(90.0, 0.0032966743149510777)	(91.0, 0.0015727479922636727)	(92.0, 0.00068188827358956)	(93.0, 0.0002660597656641436)	(94.0, 9.444240688475561e-05)	(95.0, 2.4315395802418425e-05)	(96.0, 1.0219514177828033e-05)	(97.0, 4.933558568606636e-06)	(98.0, 1.7619852030737986e-06)	(99.0, 0.0)	(100.0, 0.0)
549_R2	(0.0, 0.0)	(1.0, 1.0571882904640899e-06)	(2.0, 2.466772677749543e-06)	(3.0, 1.0571882904640897e-05)	(4.0, 3.171564871392269e-05)	(5.0, 6.378369352466674e-05)	(6.0, 0.0001303865558239044)	(7.0, 0.00024597247558131154)	(8.0, 0.00044014272492988275)	(9.0, 0.0007890148607830323)	(10.0, 0.0013521438235035708)	(11.0, 0.002311365999051322)	(12.0, 0.0038590896562907488)	(13.0, 0.006188780252376781)	(14.0, 0.009965761618108153)	(15.0, 0.015607975524314999)	(16.0, 0.02360630973386948)	(17.0, 0.03473392128319767)	(18.0, 0.04956768258279614)	(19.0, 0.06865415997883481)	(20.0, 0.09278730187745222)	(21.0, 0.12267190047229111)	(22.0, 0.15853172728483306)	(23.0, 0.20016803091647073)	(24.0, 0.2477728672399719)	(25.0, 0.30301906052694744)	(26.0, 0.36386729456509226)	(27.0, 0.42631928323987106)	(28.0, 0.48836284483843395)	(29.0, 0.5492857868491049)	(30.0, 0.6092632501320041)	(31.0, 0.667718362276635)	(32.0, 0.7253752972619655)	(33.0, 0.7848347382825372)	(34.0, 0.8477318032276014)	(35.0, 0.9144315744534651)	(36.0, 0.9877394772869228)	(37.0, 1.0747735604876694)	(38.0, 1.1806393387064529)	(39.0, 1.3099450957014063)	(40.0, 1.4671965679664871)	(41.0, 1.6568942060542016)	(42.0, 1.8768880413778424)	(43.0, 2.126828849405459)	(44.0, 2.3986809419412345)	(45.0, 2.669223882977319)	(46.0, 2.9221611150162077)	(47.0, 3.139855565808089)	(48.0, 3.2970594646000997)	(49.0, 3.379598383189793)	(50.0, 3.3818339840280274)	(51.0, 3.3037408945958324)	(52.0, 3.1610539530123787)	(53.0, 2.9672174227674972)	(54.0, 2.7434092520918623)	(55.0, 2.5132604184461202)	(56.0, 2.2947875246763605)	(57.0, 2.1068402380015576)	(58.0, 1.9559565632060387)	(59.0, 1.849462110350526)	(60.0, 1.7919880689394456)	(61.0, 1.7766429809033595)	(62.0, 1.7936464449710872)	(63.0, 1.8365679371678323)	(64.0, 1.8976857542200454)	(65.0, 1.9647079678745005)	(66.0, 2.0288546293788934)	(67.0, 2.0834080119395177)	(68.0, 2.1198975705770797)	(69.0, 2.13113583450081)	(70.0, 2.1135364686333573)	(71.0, 2.060343335006463)	(72.0, 1.9715786345742268)	(73.0, 1.849801467791765)	(74.0, 1.6961486644674235)	(75.0, 1.5179747311418645)	(76.0, 1.3239130197911146)	(77.0, 1.1216010110215826)	(78.0, 0.9207144444636932)	(79.0, 0.7309265929751925)	(80.0, 0.5596437653229752)	(81.0, 0.41204547933812175)	(82.0, 0.29106085137741133)	(83.0, 0.19792467736410596)	(84.0, 0.12943896271955174)	(85.0, 0.08154058044739843)	(86.0, 0.04975868126727331)	(87.0, 0.029283410853661644)	(88.0, 0.016451259384008522)	(89.0, 0.008729908506555632)	(90.0, 0.004434552482400035)	(91.0, 0.0021756935017750965)	(92.0, 0.0010106720056836697)	(93.0, 0.00042639927715384956)	(94.0, 0.00016139741234418438)	(95.0, 5.990733645963175e-05)	(96.0, 2.1143765809281793e-05)	(97.0, 7.752714130069991e-06)	(98.0, 7.047921936427265e-07)	(99.0, 3.523960968213633e-07)	(100.0, 0.0)
550_R1	(0.0, 1.589653151114996e-06)	(1.0, 3.179306302229992e-06)	(2.0, 1.4704291647813711e-05)	(3.0, 4.8087007821228625e-05)	(4.0, 9.41869492035635e-05)	(5.0, 0.00017684891306154327)	(6.0, 0.0003449547337919541)	(7.0, 0.0005893639057758847)	(8.0, 0.0009212040010711401)	(9.0, 0.001526067025070396)	(10.0, 0.0025684820789140545)	(11.0, 0.0042566937253981805)	(12.0, 0.007161387445773056)	(13.0, 0.01231226106867342)	(14.0, 0.021674920715452968)	(15.0, 0.037535685030702835)	(16.0, 0.06231440352370784)	(17.0, 0.09778592393768785)	(18.0, 0.14708742676636832)	(19.0, 0.21373363512686452)	(20.0, 0.3004937248084188)	(21.0, 0.4116080955916303)	(22.0, 0.5477014811648874)	(23.0, 0.7075530279081336)	(24.0, 0.8950689110269462)	(25.0, 1.1150629976761894)	(26.0, 1.364061498307389)	(27.0, 1.6234098331922107)	(28.0, 1.8791444890512599)	(29.0, 2.125733870331945)	(30.0, 2.358448758909698)	(31.0, 2.577007388763484)	(32.0, 2.7771681678728415)	(33.0, 2.954848866945705)	(34.0, 3.111509979814664)	(35.0, 3.2367472266056687)	(36.0, 3.3241515232267123)	(37.0, 3.378863013141925)	(38.0, 3.4027415905381106)	(39.0, 3.390626049046888)	(40.0, 3.3389360923586575)	(41.0, 3.2582560285668305)	(42.0, 3.1555298600487647)	(43.0, 3.038160998942491)	(44.0, 2.9142777392229484)	(45.0, 2.7862796623217445)	(46.0, 2.6682487106780317)	(47.0, 2.570066963105716)	(48.0, 2.4760187111395875)	(49.0, 2.3800263133696453)	(50.0, 2.2677665974910552)	(51.0, 2.1393015599767113)	(52.0, 1.9999036829155739)	(53.0, 1.839448465388192)	(54.0, 1.6623181837189014)	(55.0, 1.477485237705883)	(56.0, 1.2939252064536197)	(57.0, 1.1174180688195663)	(58.0, 0.9581852945653916)	(59.0, 0.8276858984309082)	(60.0, 0.738941126790187)	(61.0, 0.6844593417553104)	(62.0, 0.6586481435406563)	(63.0, 0.6586179401307851)	(64.0, 0.676474116563972)	(65.0, 0.704922549356326)	(66.0, 0.7406400685954411)	(67.0, 0.7782202639143752)	(68.0, 0.8070740582602635)	(69.0, 0.8253884522142593)	(70.0, 0.8299829472342695)	(71.0, 0.8147977855082434)	(72.0, 0.7804922756806062)	(73.0, 0.7289104154066512)	(74.0, 0.6621716097501026)	(75.0, 0.5850082561418296)	(76.0, 0.49926157034411117)	(77.0, 0.41418492334958773)	(78.0, 0.3325617978258616)	(79.0, 0.25397371758090176)	(80.0, 0.18421059680435684)	(81.0, 0.12828302222854127)	(82.0, 0.08663967345535728)	(83.0, 0.05708484206982728)	(84.0, 0.0372503422900777)	(85.0, 0.025811198214654187)	(86.0, 0.018651797835320023)	(87.0, 0.012566605572851821)	(88.0, 0.0078115555845790895)	(89.0, 0.0035906290550809968)	(90.0, 0.0011548830142850445)	(91.0, 0.0005150476209612587)	(92.0, 0.00021062904252273695)	(93.0, 9.299470934022726e-05)	(94.0, 3.6164609187866155e-05)	(95.0, 1.2717225208919968e-05)	(96.0, 2.7818930144512427e-06)	(97.0, 1.192239863336247e-06)	(98.0, 7.94826575557498e-07)	(99.0, 3.97413287778749e-07)	(100.0, 0.0)
550_R2	(0.0, 0.0)	(1.0, 4.768961841358482e-06)	(2.0, 2.2255155259672912e-05)	(3.0, 8.226459176343381e-05)	(4.0, 0.0001808231364848424)	(5.0, 0.0003342247423818736)	(6.0, 0.0006370538193081371)	(7.0, 0.001152499111661633)	(8.0, 0.001965607105613254)	(9.0, 0.003354567241908912)	(10.0, 0.005698909400423386)	(11.0, 0.009289142839992763)	(12.0, 0.014807229103931306)	(13.0, 0.023177154549002217)	(14.0, 0.03605613341507758)	(15.0, 0.055417721077506234)	(16.0, 0.08275698707355407)	(17.0, 0.11935757696552007)	(18.0, 0.16862969588346233)	(19.0, 0.23410038852255227)	(20.0, 0.3191365419427889)	(21.0, 0.42791775378463615)	(22.0, 0.5608728332003297)	(23.0, 0.7178471863435119)	(24.0, 0.9036344146917217)	(25.0, 1.121117753091547)	(26.0, 1.3644472750175882)	(27.0, 1.6168680278672058)	(28.0, 1.8667568593925492)	(29.0, 2.110326816478092)	(30.0, 2.341562648587935)	(31.0, 2.560368976485251)	(32.0, 2.761790451403381)	(33.0, 2.9421684847830294)	(34.0, 3.1026814076124998)	(35.0, 3.231264541260128)	(36.0, 3.3204854586961567)	(37.0, 3.3755935946674613)	(38.0, 3.399733284681444)	(39.0, 3.3890941282268603)	(40.0, 3.3404431665887553)	(41.0, 3.2614282249067204)	(42.0, 3.157562620482853)	(43.0, 3.0399536628591646)	(44.0, 2.9159996015055487)	(45.0, 2.7876962469526134)	(46.0, 2.6682862114068384)	(47.0, 2.569622352111433)	(48.0, 2.477584567881109)	(49.0, 2.3798379389131914)	(50.0, 2.265223889325876)	(51.0, 2.1375011558771266)	(52.0, 1.997425221605311)	(53.0, 1.8336809297148335)	(54.0, 1.6542050249501752)	(55.0, 1.4696720335662425)	(56.0, 1.2868244727797435)	(57.0, 1.1110854470312759)	(58.0, 0.952567142491954)	(59.0, 0.8225521280514579)	(60.0, 0.7343275262267864)	(61.0, 0.6798528673534089)	(62.0, 0.6551599777658281)	(63.0, 0.6560283262344422)	(64.0, 0.6735482997991329)	(65.0, 0.7012925301382095)	(66.0, 0.7363988453198831)	(67.0, 0.7734715624341436)	(68.0, 0.8026011761881348)	(69.0, 0.8192675055832223)	(70.0, 0.8226558529715076)	(71.0, 0.8080711754201729)	(72.0, 0.7747699122954534)	(73.0, 0.7243345641017065)	(74.0, 0.6568636893836535)	(75.0, 0.5798922478506408)	(76.0, 0.4963738165364165)	(77.0, 0.4125219553067839)	(78.0, 0.33213474485489825)	(79.0, 0.25528173254094594)	(80.0, 0.18690475507303483)	(81.0, 0.13200128704742173)	(82.0, 0.09064723444008167)	(83.0, 0.06039254310501668)	(84.0, 0.03966027632668425)	(85.0, 0.02750220552562758)	(86.0, 0.01984722694327366)	(87.0, 0.01331414663409932)	(88.0, 0.008192281616480312)	(89.0, 0.00404924601680013)	(90.0, 0.0015387850208116699)	(91.0, 0.0006839486107481622)	(92.0, 0.00032389199172559686)	(93.0, 0.0001450559226746538)	(94.0, 6.398357137155963e-05)	(95.0, 2.7024117101031394e-05)	(96.0, 8.345683222377344e-06)	(97.0, 1.5896539471194938e-06)	(98.0, 1.1922404603396204e-06)	(99.0, 7.948269735597469e-07)	(100.0, 3.9741348677987345e-07)
